state_fips,county_fips,region,division,county_name,state_name,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1999,pop1998,pop1997,pop1996,pop1995,pop1994,pop1993,pop1992,pop1991,pop1990,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006
46,35,2,4,Davison County,South Dakota,17319,17800,17400,17600,17900,18000,18300,18000,17900,17800,17820,17812,17717,17735,17901,17723,17620,17405,17515,17585,17858,17732,17794,17741,17661,17623,17632,17541,17464,17508,18741,18730,18732,18754,18904,18863,19035
46,37,2,4,Day County,South Dakota,8713,8900,8800,8700,8600,8500,8400,8400,8300,8100,8133,8019,7941,7839,7738,7629,7570,7360,7240,7102,6171,6398,6453,6539,6686,6763,6793,6831,6917,6964,6267,6111,6056,5889,5838,5791,5778
46,39,2,4,Deuel County,South Dakota,5686,5600,5600,5700,5600,5600,5400,5300,5300,5400,5289,5231,5209,5112,5062,4880,4752,4620,4592,4542,4451,4502,4525,4537,4492,4492,4532,4489,4507,4521,4498,4480,4439,4345,4273,4304,4301
46,41,2,4,Dewey County,South Dakota,5170,5200,5300,5400,5400,5400,5300,5200,5100,5000,5366,5380,5333,5446,5485,5503,5457,5463,5521,5473,6002,5870,5716,5693,5736,5665,5673,5524,5610,5534,5972,6047,6048,6154,6109,6137,6112
46,43,2,4,Douglas County,South Dakota,4569,4600,4600,4500,4400,4400,4300,4300,4300,4300,4181,4084,4039,4019,3976,3984,4014,3952,3880,3805,3507,3517,3559,3587,3573,3597,3628,3656,3687,3735,3458,3433,3344,3318,3305,3269,3168
46,45,2,4,Edmunds County,South Dakota,5548,5700,5700,5800,5700,5700,5700,5500,5500,5300,5159,5033,4915,4868,4845,4864,4800,4756,4563,4431,4191,4217,4231,4371,4360,4260,4273,4300,4268,4341,4367,4306,4257,4190,4096,4105,4062
46,47,2,4,Fall River County,South Dakota,7505,8000,8100,7900,7900,7700,7900,8400,8300,8200,8439,8242,8022,8007,7895,7792,7848,7742,7764,7545,6823,6868,6928,7106,7068,7013,7078,6953,7122,7300,7453,7394,7320,7280,7268,7299,7304
46,49,2,4,Faulk County,South Dakota,3893,3900,3900,3800,3700,3700,3600,3500,3400,3400,3327,3306,3281,3216,3133,3049,2993,2968,2823,2789,2500,2518,2545,2576,2607,2585,2581,2693,2744,2738,2640,2562,2506,2478,2420,2370,2339
46,51,2,4,Grant County,South Dakota,9005,9100,9000,9000,9300,9400,9000,9000,9200,8900,9013,8897,9090,9276,9226,8964,8845,8701,8763,8533,7952,8051,8077,8080,8179,8245,8332,8402,8322,8359,7847,7709,7650,7641,7522,7376,7278
46,53,2,4,Gregory County,South Dakota,6710,6800,6500,6400,6400,6400,6200,6000,5900,6000,6015,5970,5884,5887,5887,5743,5613,5558,5480,5442,4909,4954,5012,5110,5132,5072,5154,5252,5276,5330,4792,4625,4514,4449,4360,4314,4268
46,55,2,4,Haakon County,South Dakota,2802,2800,2700,2700,2700,2700,2800,2800,2700,2700,2794,2779,2833,2835,2885,2881,2787,2763,2721,2715,2314,2359,2453,2522,2531,2481,2527,2562,2574,2603,2196,2125,2070,2028,1973,1915,1864
46,57,2,4,Hamlin County,South Dakota,5520,5400,5300,5300,5400,5500,5500,5400,5300,5400,5261,5197,5184,5228,5243,5202,5168,5161,5099,5032,5414,5323,5364,5346,5329,5224,5118,5023,4984,4966,5540,5552,5592,5585,5593,5630,5616
46,59,2,4,Hand County,South Dakota,5883,5500,5400,5600,5500,5300,5300,5200,5100,4900,4948,4839,4756,4757,4732,4681,4555,4547,4461,4409,4141,4161,4186,4159,4189,4206,4241,4261,4282,4244,3741,3652,3576,3525,3372,3320,3323
46,61,2,4,Hanson County,South Dakota,3781,3700,3700,3800,3700,3800,3600,3500,3500,3400,3415,3386,3320,3262,3216,3165,3162,3102,3089,3065,3014,2955,2935,2928,2917,2868,2892,2933,2956,2978,3139,3300,3373,3463,3689,3720,3690
46,63,2,4,Harding County,South Dakota,1855,2000,1800,1800,1700,1800,1700,1800,1700,1600,1700,1673,1670,1720,1786,1773,1776,1729,1717,1687,1450,1495,1487,1534,1524,1535,1577,1601,1651,1669,1353,1321,1295,1292,1237,1204,1205
46,65,2,4,Hughes County,South Dakota,11632,11700,12200,12700,13000,13200,13600,14200,14400,14200,14220,14310,14312,14370,14545,14638,14698,14731,14798,14834,15453,15348,15362,15486,15499,15499,15357,15198,14876,14814,16481,16409,16603,16653,16763,16871,16946
46,67,2,4,Hutchinson County,South Dakota,10379,10200,10000,10000,9900,9800,9700,9500,9300,9200,9350,9246,9218,9141,9089,8916,8647,8561,8468,8389,8065,8049,8098,8092,8100,8094,8029,8117,8134,8247,8075,7974,7829,7780,7639,7555,7426
46,69,2,4,Hyde County,South Dakota,2515,2500,2500,2500,2500,2400,2300,2300,2200,2200,2069,1983,1947,1980,1965,1916,1818,1712,1768,1764,1585,1618,1631,1641,1673,1657,1684,1669,1661,1689,1671,1623,1579,1598,1624,1607,1551
46,71,2,4,Jackson County,South Dakota,2920,2700,3200,3300,3400,3400,3500,3400,3500,3400,3437,3241,3180,3215,3209,3189,3147,3099,3020,2901,2949,2907,2846,2910,2902,2910,2827,2836,2761,2796,2930,2847,2858,2867,2879,2891,2900
46,73,2,4,Jerauld County,South Dakota,3310,3200,3200,3200,3100,3100,3000,3000,3000,3000,2929,2856,2840,2753,2688,2721,2608,2629,2533,2457,2127,2209,2259,2314,2324,2383,2404,2400,2401,2419,2295,2262,2227,2172,2116,2112,2071
46,75,2,4,Jones County,South Dakota,1882,1700,1800,1800,1800,1700,1600,1600,1600,1500,1463,1432,1421,1458,1491,1487,1484,1434,1379,1330,1204,1227,1265,1269,1297,1291,1276,1271,1311,1328,1193,1126,1116,1081,1079,1050,1067
46,77,2,4,Kingsbury County,South Dakota,7657,7300,7200,7100,7100,7000,7000,7000,6800,6700,6679,6661,6657,6517,6454,6392,6246,6239,6106,6009,5735,5761,5826,5856,5800,5784,5860,5878,5842,5906,5815,5681,5613,5567,5463,5501,5464
46,79,2,4,Lake County,South Dakota,11456,11100,11200,10800,10600,10600,10700,10600,10600,10500,10724,10756,10871,10815,10686,10872,10618,10425,10457,10515,10685,10679,10700,10684,10765,10672,10688,10738,10566,10553,11276,11240,11126,11013,10938,11053,11170
46,81,2,4,Lawrence County,South Dakota,17453,17500,17100,16500,16800,16900,17200,17200,17400,17800,18339,18560,18757,19072,19212,19520,19824,20008,19955,20505,21369,21913,22192,22347,22399,22152,21836,21427,21115,20693,21802,21670,21640,21924,22309,22510,22685
46,83,2,4,Lincoln County,South Dakota,11761,11600,11700,11900,11900,12000,12200,12500,12900,13100,13942,13874,13952,14130,14357,14515,14698,14696,15023,15421,21660,20448,19481,18338,17626,16982,16466,15869,15529,15441,24131,26175,27744,29224,31552,33394,35239
46,85,2,4,Lyman County,South Dakota,4060,3900,4000,4000,3900,4000,4000,3900,3900,3800,3864,3805,3783,3791,3832,3768,3688,3603,3639,3663,3783,3775,3876,3854,3822,3773,3699,3670,3612,3645,3895,3931,3922,3954,3943,3930,3929
46,87,2,4,McCook County,South Dakota,7246,7600,7100,6800,6800,6800,6700,6700,6600,6500,6444,6237,6271,6168,6097,6011,5872,5814,5782,5703,5556,5612,5650,5761,5784,5779,5762,5600,5650,5683,5832,5855,5829,5842,5890,5905,5851
46,89,2,4,McPherson County,South Dakota,5022,5000,4900,4700,4600,4600,4400,4300,4300,4200,4027,3912,3878,3787,3701,3615,3495,3432,3455,3294,2693,2734,2784,2925,3006,3051,3064,3071,3139,3207,2904,2838,2782,2754,2680,2638,2565
46,91,2,4,Marshall County,South Dakota,5965,5600,5600,5700,5600,5700,5800,5600,5700,5500,5404,5454,5296,5251,5200,5142,5001,4968,4915,4861,4522,4556,4628,4690,4681,4738,4761,4752,4757,4840,4576,4453,4351,4277,4372,4417,4430
46,93,2,4,Meade County,South Dakota,17020,18000,18200,18500,18400,18800,19300,20000,20600,21100,20717,20772,20479,20576,21335,21804,22026,22124,22218,22048,21405,21614,21834,22554,22772,22829,22954,23198,22443,21895,24253,24248,24487,24430,24642,24551,24425
46,95,2,4,Mellette County,South Dakota,2420,2300,2300,2300,2300,2300,2200,2200,2200,2200,2249,2263,2238,2227,2233,2219,2200,2140,2173,2167,2043,2040,1995,2016,2004,2083,2113,2109,2129,2132,2083,2093,2052,2115,2066,2095,2099
46,97,2,4,Miner County,South Dakota,4454,4300,4100,4100,4100,4100,4000,4000,3800,3700,3739,3693,3618,3574,3532,3462,3362,3302,3305,3285,2684,2808,2900,2998,3036,3060,3119,3133,3226,3270,2884,2837,2803,2693,2629,2573,2553
46,99,2,4,Minnehaha County,South Dakota,95209,96200,97600,98700,100100,100900,102800,104500,105100,106800,109435,110028,111433,113663,116606,118598,118586,119550,122052,122552,142821,140397,138686,138446,136396,134848,131944,129794,126756,124346,148281,151058,152681,154758,157198,160051,163281
46,101,2,4,Moody County,South Dakota,7622,7500,7300,7400,7200,7100,7000,6900,6700,6600,6692,6622,6694,6708,6676,6600,6554,6511,6541,6520,6432,6496,6536,6584,6583,6567,6629,6695,6575,6512,6595,6617,6544,6512,6571,6619,6644
46,103,2,4,Pennington County,South Dakota,59349,61800,64900,64400,65800,65900,69300,71200,72600,73300,70361,70818,72268,73593,75542,76825,77969,80311,80806,80418,88117,87323,86996,86676,86939,86271,85800,84502,83533,81698,88565,89976,90809,91344,92817,93357,94338
46,105,2,4,Perkins County,South Dakota,4769,4500,4500,4600,4600,4700,4800,4700,4700,4700,4700,4867,4470,4467,4483,4439,4332,4287,4207,4074,3466,3492,3545,3643,3664,3748,3747,3767,3801,3901,3363,3290,3280,3205,3110,3047,3025
46,107,2,4,Potter County,South Dakota,4449,4300,4300,4400,4300,4200,4200,4000,3800,3700,3674,3700,3710,3632,3630,3606,3505,3481,3411,3284,2838,2866,2933,2966,3010,3082,3056,3092,3152,3175,2693,2582,2523,2505,2462,2371,2321
46,109,2,4,Roberts County,South Dakota,11678,11600,11600,11900,11900,11900,11700,11400,11400,11100,10911,10810,10806,10660,10610,10592,10470,10244,10148,10011,9804,9863,9971,9870,9806,9776,9815,9658,9751,9899,10016,10061,9894,10062,10092,10013,10024
46,111,2,4,Sanborn County,South Dakota,3697,3400,3400,3500,3500,3400,3500,3500,3400,3400,3213,3153,3146,3092,3069,3047,2992,2899,2895,2870,2680,2719,2756,2782,2766,2761,2806,2785,2797,2825,2675,2582,2575,2613,2619,2535,2517
46,113,2,4,Shannon County,South Dakota,8198,9200,9800,10100,10500,10600,10100,10400,10700,11200,11323,11327,10806,10422,10482,10314,10390,10032,9886,9983,12468,12198,12054,11749,11606,11268,10956,10530,10266,9941,12466,12771,13051,13260,13333,13552,13824
46,115,2,4,Spink County,South Dakota,10595,10600,10500,10500,10400,10000,9800,9700,9400,9300,9201,9008,9022,8935,8806,8704,8574,8378,8258,8074,7433,7548,7629,7701,7804,7834,7873,7869,7918,7959,7454,7223,7106,6985,6963,6930,6923
46,117,2,4,Stanley County,South Dakota,2457,2500,2400,2400,2400,2500,2600,2500,2500,2400,2533,2479,2350,2367,2404,2456,2520,2472,2491,2471,2895,2924,2927,2930,2834,2671,2548,2477,2464,2454,2772,2756,2737,2757,2842,2787,2815
46,119,2,4,Sully County,South Dakota,2362,2300,2300,2200,2200,2100,2100,2100,2000,1900,1990,1930,1925,1855,1837,1790,1742,1748,1671,1621,1485,1477,1542,1579,1554,1549,1548,1548,1541,1589,1556,1535,1495,1450,1425,1432,1435
46,121,2,4,Todd County,South Dakota,6606,6800,7000,7200,7300,7400,7300,7500,7600,7600,7328,7397,7295,7308,7314,7488,7588,7798,7699,8145,9496,9295,9265,9237,9147,8943,8814,8645,8474,8399,9050,9283,9407,9486,9737,9892,10088
46,123,2,4,Tripp County,South Dakota,8171,8100,8100,8100,8000,7900,7800,7600,7600,7400,7268,7086,7034,7232,7213,7226,7136,7021,7041,6998,6622,6723,6840,6871,6875,6901,6882,6898,6965,6907,6430,6292,6288,6207,6091,6069,6066
46,125,2,4,Turner County,South Dakota,9872,9700,9700,9400,9200,9300,9300,9200,9000,8900,9255,9003,9091,9081,9021,8805,8640,8612,8603,8564,8660,8620,8635,8626,8593,8553,8548,8546,8478,8576,8849,8776,8618,8622,8605,8532,8540
46,127,2,4,Union County,South Dakota,9643,9800,10000,10100,10100,10300,10500,10700,10600,10700,10938,10984,10800,10683,10507,10262,10252,10179,10326,10237,12472,12260,11918,11644,11235,11056,10602,10432,10322,10185,12584,12685,12837,13073,13256,13434,13745
46,129,2,4,Walworth County,South Dakota,7842,8200,8200,8100,7900,7900,8000,7800,7500,7400,7011,6820,6740,6797,6668,6607,6583,6451,6395,6243,5614,5595,5656,5807,5842,5801,5748,5805,5898,6042,5974,5799,5691,5541,5520,5474,5425
46,135,2,4,Yankton County,South Dakota,19039,19200,19500,19000,18400,18600,18800,18800,18900,18800,18952,18915,18831,18833,18882,18829,18694,18660,18925,19078,21190,20989,20844,20690,20682,20535,20243,19926,19711,19310,21652,21522,21549,21645,21757,21753,21779
46,137,2,4,Ziebach County,South Dakota,2221,2200,2200,2500,2400,2300,2300,2200,2200,2200,2308,2241,2233,2279,2338,2302,2257,2194,2195,2129,2165,2160,2251,2202,2227,2184,2188,2122,2128,2244,2519,2548,2582,2556,2641,2641,2706
47,0,3,6,Tennessee,Tennessee,3926018,4010000,4088000,4138000,4202000,4261000,4329000,4402000,4462000,4533000,4591023,4627662,4646043,4659757,4686743,4715292,4738708,4782939,4822438,4854432,5483535,5432679,5378433,5313576,5241168,5163016,5085666,5013999,4946886,4890626,5689283,5746477,5788333,5834358,5885597,5955745,6038803
47,1,3,6,Anderson County,Tennessee,60300,61700,61000,61000,61600,61800,63400,65200,65100,66000,67346,67818,67762,67885,67879,67398,67047,67544,67902,68084,71004,70893,71369,71478,71321,70915,70641,70353,69204,68392,71330,71452,71663,71856,72004,72518,73579
47,3,3,6,Bedford County,Tennessee,25039,24800,25100,25900,26100,26200,26600,26600,27300,27500,27916,28026,28360,28393,28841,29146,29452,29554,29797,30071,34905,34528,34174,33843,33165,32415,32131,31745,31046,30536,37586,38572,39281,40170,41203,42287,43413
47,5,3,6,Benton County,Tennessee,12126,12500,12700,12800,12900,13500,13800,14400,14600,14800,14901,14926,14985,14850,14793,14744,14581,14436,14447,14460,16497,16291,16234,16036,15783,15463,15235,15066,14832,14578,16537,16663,16567,16533,16457,16476,16378
47,7,3,6,Bledsoe County,Tennessee,7643,7700,8000,8100,8300,8800,9100,9100,9100,9400,9478,9419,9470,9490,9740,9824,9721,9818,9665,9688,10945,10762,10563,10424,10265,10000,9828,9748,9729,9683,12367,12502,12498,12595,12785,12902,13030
47,9,3,6,Blount County,Tennessee,63744,64200,64400,66900,68400,68900,70300,72100,73600,75100,77770,78490,79403,80531,80837,81556,82182,83362,84381,85053,102785,101211,99716,98765,96822,94327,92473,90372,88312,86276,105823,108023,109656,111311,113406,115616,118186
47,11,3,6,Bradley County,Tennessee,50686,53400,55000,57500,59500,60000,61200,62900,64400,66400,67547,68299,68503,68786,69831,70740,70996,71422,72839,73369,84126,83370,82256,79938,78691,77407,76771,75604,74741,73915,87965,88871,89472,89954,91052,92136,93538
47,13,3,6,Campbell County,Tennessee,26045,27500,28600,29400,29700,31100,32300,33000,33400,34300,34923,35336,35343,35563,35487,35596,35445,34832,34698,34912,38466,38163,37849,37180,36954,36414,36041,35607,35378,35151,39854,39831,39870,40016,40481,40558,40848
47,15,3,6,Cannon County,Tennessee,8467,9000,9200,9000,9400,9600,9800,10100,10100,10100,10234,10282,10432,10437,10401,10497,10416,10515,10419,10396,12248,12146,12007,11725,11448,11200,10954,10803,10645,10512,12826,13065,13101,13187,13273,13341,13448
47,17,3,6,Carroll County,Tennessee,25741,26200,26400,26600,26600,27600,28100,28300,28500,28600,28285,28306,28138,27898,28086,27904,27579,27587,27594,27483,29450,29184,28853,28816,28606,28261,28082,27785,27735,27569,29475,29619,29344,29401,29306,29014,29096
47,19,3,6,Carter County,Tennessee,43259,44600,45900,45900,47000,47700,48500,48700,49500,49700,50205,51078,51437,51502,52127,51890,51885,52107,51628,51297,53299,53321,53104,52879,52679,52695,52333,51947,51765,51593,56742,56936,56889,58414,58600,58884,59157
47,21,3,6,Cheatham County,Tennessee,13199,14000,14800,15900,16900,17600,18500,19700,20600,21100,21616,21701,21796,22354,22816,23634,24347,25350,25865,26693,36128,35257,34374,33098,32053,31007,29778,28656,27927,27325,35912,36593,37085,37265,37953,38525,39018
47,23,3,6,Chester County,Tennessee,9927,10000,10500,10700,10900,11400,12000,12400,12500,12600,12727,12673,12616,12470,12606,12700,12644,12837,12849,12812,14859,14677,14452,14174,13744,13438,13224,13015,12899,12834,15540,15815,15913,15528,15776,15875,16043
47,25,3,6,Claiborne County,Tennessee,19420,20200,20300,20300,20800,21200,22200,23000,23400,23800,24595,24970,25374,25683,26044,26258,25733,25666,25745,26095,29747,29504,28916,28748,28473,28077,27451,27011,26608,26185,29862,30172,30142,30508,30747,31073,31347
47,27,3,6,Clay County,Tennessee,6624,6700,6700,6700,6600,6800,6900,6900,7000,7400,7676,7589,7564,7686,7661,7599,7439,7396,7388,7383,7268,7273,7312,7261,7230,7139,7226,7246,7194,7228,7976,7966,7969,7942,7999,8013,8055
47,29,3,6,Cocke County,Tennessee,25283,26100,26300,27000,27700,27600,27700,28200,28300,28400,28792,29125,29116,29203,29150,29266,29135,29067,29272,29212,32291,31953,31659,31279,30958,30699,29647,29391,29215,29181,33565,33686,34103,34368,34583,34877,35220
47,31,3,6,Coffee County,Tennessee,32572,33400,33800,34300,34800,35500,36200,36900,37600,38000,38311,39061,39543,39577,39279,39487,39548,39651,39947,40245,46355,45815,45355,44768,43844,42807,42138,41564,41057,40481,48014,48601,49173,49662,50086,50876,51625
47,33,3,6,Crockett County,Tennessee,14402,14600,14800,15000,14900,15100,15000,15100,15200,15000,14941,14283,14093,14077,13988,14033,13888,13718,13535,13419,14077,14017,13842,13671,13614,13393,13429,13403,13459,13382,14532,14558,14528,14452,14543,14499,14392
47,35,3,6,Cumberland County,Tennessee,20733,21200,22100,23100,23700,24400,25700,26600,27200,28000,28676,29160,29207,29895,30484,31134,31603,32591,33370,33979,45326,44144,43167,41926,40543,39257,37896,36705,36019,34979,46802,47725,48676,49242,50092,51151,52344
47,37,3,6,Davidson County,Tennessee,447877,452400,456300,452400,455300,462600,462400,462100,467700,473700,477811,479480,480698,485912,489246,492320,499216,507250,510423,512434,530050,533258,535851,533391,530633,526856,521504,516526,512176,511191,569891,571223,568964,569068,571159,574395,578698
47,39,3,6,Decatur County,Tennessee,9457,9300,9400,9900,9800,10000,10200,10400,10600,10700,10857,10835,10858,10731,10798,10870,10753,10612,10489,10561,10788,10760,10794,10725,10663,10549,10456,10393,10458,10460,11731,11770,11712,11614,11678,11586,11426
47,41,3,6,DeKalb County,Tennessee,11151,11300,11900,12000,12300,12500,12700,12700,12800,13200,13589,13694,13574,13620,13851,14005,14119,14068,14126,14239,16174,16007,15754,15447,15253,14877,14708,14622,14505,14409,17423,17609,17779,17995,18158,18299,18360
